"admUnitFiveId","name","admUnitFourId"
50813428352,"Fulbari","50813428"
50813428367,"Gaurkhai","50813428"
50813428395,"Gualia","50813428"
50813428433,"Idalpur","50813428"
50813428437,"Ishwaripur","50813428"
50813428512,"Kajla","50813428"
50813428528,"Kamdevp Pur","50813428"
50813428533,"Kanaidanga","50813428"
50813428540,"Kantapasar","50813428"
50813428581,"Kharijagati","50813428"
50813428640,"Madhu Pur","50813428"
50813428673,"Mandai Sundarpur","50813428"
50813428747,"Narsingar","50813428"
50813428755,"Nazirpur","50813428"
50813428785,"Palpur","50813428"
50813428808,"Patharghata","50813428"
50813428826,"Pura Para","50813428"
50813428918,"Sekher Maria","50813428"
50813428936,"Sorail","50813428"
50813438020,"Aihai","50813438"
50813438035,"Amtali","50813438"
50813438107,"Bashishthapur","50813438"
50813438127,"Bejra","50813438"
50813438130,"Belora","50813438"
50813438135,"Bhashpur","50813438"
50813438145,"Bhabani Pur","50813438"
50813438147,"Bhabpur","50813438"
50813438252,"Champak Nagar","50813438"
50813438301,"Dhananjoypur","50813438"
50813438331,"Durga Pur","50813438"
50813438354,"Ganga Jamuna","50813438"
50813438364,"Tajendra Pur","50813438"
50813438382,"Goma","50813438"
50813438446,"Jadu Bhaskarpur","50813438"
50813438454,"Jalahari","50813438"
50813438477,"Jotbhagowan","50813438"
50813438530,"Kanaidanga","50813438"
50813438561,"Keshabpur","50813438"
50813438574,"Khudra Sayla","50813438"
50813438591,"Kismat Rasan Dighi","50813438"
50813438612,"Kuchara","50813438"
50813438637,"Madhobpur","50813438"
50813438642,"Madhya Syla","50813438"
50813438681,"Maria","50813438"
50813438706,"Moharapur","50813438"
50813438724,"Nabagram","50813438"
50813438732,"Naltri","50813438"
50813438744,"Narayanpur","50813438"
50813438757,"Niamat Pur","50813438"
50813438767,"Ochal Para","50813438"
50813438771,"Paharpur","50813438"
50813438783,"Paldebpur","50813438"
50813438795,"Panihar","50813438"
50813438798,"Paramanandapur","50813438"
50813438803,"Pasunda","50813438"
50813438813,"Pohapur","50813438"
50813438831,"Ragunathpur","50813438"
50813438841,"Rajarampur","50813438"
50813438854,"Rao Tara","50813438"
50813438862,"Ratahari","50813438"
50813438872,"Saguan","50813438"
50813438910,"Sayla","50813438"
50813438931,"Simla","50813438"
50813438941,"Sree Krishna Pur","50813438"
50813438961,"Tajon Pur","50813438"
50813447015,"Agalpur","50813447"
50813447033,"Amritapur","50813447"
50813447038,"Anantapur","50813447"
50813447056,"Bhat Para","50813447"
50813447066,"Baliadaing","50813447"
50813447082,"Baghdhara","50813447"
50813447099,"Barshi Para","50813447"
50813447125,"Baje Udpur","50813447"
50813447140,"Bhat Para Arazi (Alipur)","50813447"
50813447178,"Bil Patikola","50813447"
50813447183,"Bilasi","50813447"
50813447191,"Binod Bati","50813447"
50813447193,"Birail","50813447"
50813447204,"Brahmangram","50813447"
50813447224,"Chunia Kandar (Malanpara)","50813447"
50813447265,"Charakpur","50813447"
50813447267,"Dadair","50813447"
50813447288,"Dariapur","50813447"
50813447295,"Dhatma","50813447"
50813447318,"Damdama","50813447"
50813447344,"Faradpur","50813447"
50813447362,"Gardaing","50813447"
50813447380,"Gogram","50813447"
50813447397,"Gunigram","50813447"
50813447405,"Harin Biska","50813447"
50813447418,"Hajipur (Baduria)","50813447"
50813447428,"Huzrapur Kursana","50813447"
50813447441,"Itahari","50813447"
50813447449,"Jagpur","50813447"
50813447525,"Kamalapur","50813447"
50813447538,"Kanaitkunda","50813447"
50813447599,"Kotalibhag","50813447"
50813447604,"Krishnapur","50813447"
50813447619,"Kursana","50813447"
50813447622,"Khursana Yusufpur","50813447"
50813447711,"Mollah Para","50813447"
50813447714,"Munjukshar","50813447"
50813447716,"Murai Pur","50813447"
50813447727,"Nakradighi","50813447"
50813447818,"Pranpur","50813447"
50813447852,"Raninagar","50813447"
50813447869,"Sadpur","50813447"
50813447895,"Shankarpur","50813447"
50813447898,"Sankura","50813447"
50813447915,"Sekh Alipara","50813447"
50813447920,"Sekhpur","50813447"
50813447951,"Sreerampur","50813447"
50813447972,"Telai Arazi","50813447"
50813447977,"Tera Para","50813447"
50813447979,"Tikail","50813447"
50813447984,"Tilibari","50813447"
50813447989,"Tulsipur","50813447"
50813457012,"Adar Para","50813457"
50813457030,"Amanatpur","50813457"
50813457061,"Bairagitala","50813457"
50813457084,"Bangabari","50813457"
50813457096,"Bargachhi","50813457"
50813457104,"Basantapur","50813457"
50813457137,"Bhato Para","50813457"
50813457155,"Bhajanpur","50813457"
50813457160,"Bidirpur","50813457"
50813457211,"Chauduar","50813457"
50813457255,"Chan Gobind","50813457"
50813457270,"Dantjhikra","50813457"
50813457306,"Diarmahabbatpur","50813457"
50813457329,"Dumaria(Premtoli)","50813457"
50813457390,"Gopalpur","50813457"
50813457400,"Habaspur","50813457"
50813457410,"Harisankapur","50813457"
50813457420,"Hijalgachhi","50813457"
50813457489,"Jot Joyram","50813457"
50813457494,"Jot Parshuram","50813457"
50813457500,"Kadipur","50813457"
50813457545,"Kanthalbaria","50813457"
50813457568,"Khetur","50813457"
50813457594,"Kismat Shakpal","50813457"
50813457602,"Krishnabati","50813457"
50813457607,"Krorbaria","50813457"
50813457630,"Machhmara","50813457"
50813457650,"Mahabbatpur","50813457"
50813457683,"Mathbari","50813457"
50813457688,"Matikata","50813457"
50813457709,"Molain","50813457"
50813457750,"Nasaratpur","50813457"
50813457790,"Panchagachhi","50813457"
50813457811,"Pirijpur","50813457"
50813457824,"Pura Para","50813457"
50813457834,"Raiyanpur","50813457"
50813457857,"Rasulpur","50813457"
50813457867,"Sabaipur","50813457"
50813457877,"Sahabdipur","50813457"
50813457885,"Saharagachhi","50813457"
50813457913,"Sekher Para","50813457"
50813457923,"Shadu Bazu","50813457"
50813457926,"Siala","50813457"
50813457933,"Sona Dighi","50813457"
50813457946,"Sreepur","50813457"
50813457987,"Tirinda","50813457"
50813457992,"Ujan Para","50813457"
50813466007,"Abilanda","50813466"
50813466017,"Aihai","50813466"
50813466022,"Alipur","50813466"
50813466051,"Babudanga","50813466"
50813466076,"Balkahati","50813466"
50813466081,"Bandhara","50813466"
50813466089,"Bara Daulatpur","50813466"
50813466112,"Basudebpur","50813466"
50813466114,"Bautia","50813466"
50813466122,"Baze Gobindapur","50813466"
50813466142,"Bhusna","50813466"
50813466196,"Bishwanathpur","50813466"
50813466219,"Chholong","50813466"
50813466242,"Chak Masidpur","50813466"
50813466257,"Chandalai","50813466"
50813466272,"Dafarpur","50813466"
50813466278,"Danga Para","50813466"
50813466283,"Danipur","50813466"
50813466308,"Digha","50813466"
50813466311,"Digrain","50813466"
50813466316,"Dogachhi","50813466"
50813466324,"Dudhai","50813466"
50813466326,"Dumuria","50813466"
50813466336,"Elahipur","50813466"
50813466377,"Gindhail","50813466"
50813466423,"Hilala","50813466"
50813466443,"Jaban","50813466"
50813466456,"Jamuna","50813466"
50813466469,"Jhikra","50813466"
50813466482,"Jot Gobinda","50813466"
50813466492,"Jot Nayan","50813466"
50813466497,"Jot Sangram","50813466"
50813466510,"Kagtia","50813466"
50813466522,"Kalipur","50813466"
50813466548,"Kapasia Para","50813466"
50813466553,"Kashimala","50813466"
50813466566,"Khayra","50813466"
50813466584,"Kismat Aira","50813466"
50813466586,"Kismat Gobindapur","50813466"
50813466596,"Kochar Para","50813466"
50813466614,"Kumargara","50813466"
50813466635,"Madhaipur","50813466"
50813466665,"Mojkori Gobindapur","50813466"
50813466691,"Mirpur","50813466"
50813466693,"Mirzapur","50813466"
50813466699,"Mohanpur","50813466"
50813466719,"Murhatta-1","50813466"
50813466721,"Murhatta-2","50813466"
50813466729,"Naligram","50813466"
50813466739,"Narayanpur","50813466"
50813466752,"Nasidanpur","50813466"
50813466760,"Niamatpur","50813466"
50813466775,"Paka","50813466"
50813466788,"Palsa","50813466"
50813466801,"Parulia","50813466"
50813466806,"Pashupatipur","50813466"
50813466816,"Potahar","50813466"
50813466880,"Sahapania","50813466"
50813466887,"Sahara Para","50813466"
50813466928,"Sidna","50813466"
50813466969,"Tekdari Mallikpur","50813466"
50813476071,"Baligram","50813476"
50813476086,"Banpur","50813476"
50813476094,"Baragachhi","50813476"
50813476102,"Basail","50813476"
50813476188,"Billi","50813476"
50813476221,"Chorabari","50813476"
50813476313,"Dilsadpur","50813476"
50813476364,"Gauripur","50813476"
50813476385,"Gopalpur","50813476"
50813476392,"Gosira","50813476"
50813476403,"Hapania","50813476"
50813476415,"Hatpania","50813476"
50813476431,"Iazpur","50813476"
50813476459,"Jhauban Basdil","50813476"
50813476466,"Joyrampur","50813476"
50813476474,"Jhina","50813476"
50813476484,"Jot Gopal","50813476"
50813476563,"Khatandar","50813476"
50813476658,"Mahadebpur","50813476"
50813476668,"Makranda","50813476"
50813476686,"Matijapur","50813476"
50813476701,"Mohanpur","50813476"
50813476742,"Narayanpur","50813476"
50813476778,"Pakri","50813476"
50813476839,"Rajarampur","50813476"
50813476875,"Saguna","50813476"
50813476949,"Sreerampur","50813476"
50813485028,"Alokchhatra","50813485"
50813485043,"Andharan","50813485"
50813485058,"Bailasi","50813485"
50813485073,"Baipur","50813485"
50813485079,"Bamnahal","50813485"
50813485158,"Bhanpur","50813485"
50813485173,"Bil Dubail","50813485"
50813485209,"Brindabanpur","50813485"
50813485216,"Chhatian Para","50813485"
50813485227,"Chabbishnagar","50813485"
50813485229,"Chhabbishnagar Arazi","50813485"
50813485244,"Chak Narayanpur","50813485"
50813485247,"Chak Tantihati","50813485"
50813485339,"Enayetullapur","50813485"
50813485341,"Fadilpur","50813485"
50813485471,"Jhikra Para","50813485"
50813485507,"Kadma","50813485"
50813485517,"Kalidaspur","50813485"
50813485551,"Kashia","50813485"
50813485617,"Kumor Pur","50813485"
50813485655,"Mahadebpur","50813485"
50813485676,"Mandail","50813485"
50813485696,"Mirzapur","50813485"
50813485780,"Palashi","50813485"
50813485821,"Prasad Para","50813485"
50813485864,"Rishikul","50813485"
50813485882,"Sahapur","50813485"
50813485890,"Saidpur","50813485"
50813485966,"Talai (Part)","50813485"
50814028093,"Baze Kazla Purba","50814028"
50814028104,"Char Kazla","50814028"
50814028211,"Dharampur","50814028"
50814028441,"Kazla","50814028"
50814028781,"Purba Talaimari","50814028"
50814029161,"Char Satbaria","50814029"
50814029261,"Danshmari","50814029"
50814029451,"Khojapur","50814029"
50814029462,"Shyampur Danshmari","50814029"
50814029881,"Satbaria","50814029"
50814030123,"Binodpur","50814030"
50814030134,"Bigyan Gobeshanagar","50814030"
50814030141,"Budhpara","50814030"
50814030302,"Fal Bagan","50814030"
50814030471,"Krishi Farm","50814030"
50814030480,"Mohanpur","50814030"
50814030491,"Mashkata Dighi","50814030"
50814030511,"Meher Chandi Budhpara","50814030"
50814030561,"Mirzapur","50814030"
50814030951,"University","50814030"
50815301345,"Dhamin Naogaon","50815301"
50815301738,"Nakail","50815301"
50815301750,"Noagram","50815301"
50815302881,"Royghati","50815302"
50815302994,"Tilahari","50815302"
50815303190,"Bidrika","50815303"
50815303536,"Kesair","50815303"
50815303911,"Sehalai","50815303"
50815304250,"Bisalpur","50815304"
50815304917,"Sehalai Darsan Para","50815304"
50815305053,"Baritha","50815305"
50815305393,"Fulso","50815305"
50815306893,"Sakoa","50815306"
50815307065,"Baksail","50815307"
50815308452,"Haridagachhi","50815308"
50815309428,"Gopail","50815309"
50815309649,"Malidaha","50815309"
50815313059,"Bakshimail","50815313"
50815313077,"Baraikuri","50815313"
50815313142,"Bhaturia","50815313"
50815313148,"Bhetu Para","50815313"
50815313196,"Bidyadharpur","50815313"
50815313399,"Ganga Para","50815313"
50815313417,"Gobindapur","50815313"
50815313482,"Harishchandra Para","50815313"
50815313518,"Kaligaon Khajura","50815313"
50815313530,"Kazi Bhaturia","50815313"
50815313566,"Kharail","50815313"
50815313577,"Khorsa","50815313"
50815313589,"Krishnapur","50815313"
50815313619,"Mahanagar","50815313"
50815313691,"Mirpur","50815313"
50815313714,"Mohanpur","50815313"
50815313846,"Parjun Para","50815313"
50815313851,"Pathalia","50815313"
50815313857,"Patrapur","50815313"
50815313887,"Saipara","50815313"
50815313947,"Sundari","50815313"
50815327023,"Amrail","50815327"
50815327041,"Badejol","50815327"
50815327125,"Bara Palsa","50815327"
50815327154,"Bhimnagar","50815327"
50815327280,"Chak Krishnapur","50815327"
50815327295,"Chhota Palsa","50815327"
50815327327,"Darsanhat","50815327"
50815327339,"Dhurail","50815327"
50815327524,"Kashimala","50815327"
50815327560,"Khanpur","50815327"
50815327595,"Lakshmipur","50815327"
50815327613,"Mahabbatpur","50815327"
50815327631,"Majlishbari","50815327"
50815327655,"Mallikpur","50815327"
50815327709,"Mohanpur","50815327"
50815327804,"Pakuria","50815327"
50815327810,"Pallakuri","50815327"
50815327828,"Panch Para","50815327"
50815327863,"Pearpur","50815327"
50815327929,"Shibpur","50815327"
50815340029,"Atrai","50815340"
50815340071,"Bara Deopur","50815340"
50815340119,"Baze Deopur","50815340"
50815340131,"Belna","50815340"
50815340160,"Bhim Para","50815340"
50815340166,"Bharbarail","50815340"
50815340172,"Bhar Palsa","50815340"
50815340315,"Danga Para","50815340"
50815340405,"Ghasigaon","50815340"
50815340411,"Goal Para","50815340"
50815340423,"Gochha","50815340"
50815340440,"Gourangapur","50815340"
50815340446,"Haldi","50815340"
50815340488,"Hattair","50815340"
50815340583,"Krishnapur","50815340"
50815340625,"Mahishkundi","50815340"
50815340720,"Molandi","50815340"
50815340768,"Narayanpur","50815340"
50815340923,"Sialkola","50815340"
50815340935,"Sinhamara","50815340"
50815340953,"Shyampur","50815340"
50815354035,"Bade Hazra Para","50815354"
50815354089,"Barui Para","50815354"
50815354244,"Birahi","50815354"
50815354256,"Bishahara","50815354"
50815354285,"Chak Birahi","50815354"
50815354291,"Chanda Para","50815354"
50815354321,"Daraj Para","50815354"
50815354333,"Dhorsa","50815354"
50815354351,"Dhamin Pakuria","50815354"
50815354375,"Durgapur","50815354"
50815354387,"Fatehpur","50815354"
50815354494,"Hazra Para","50815354"
50815354506,"Islabari","50815354"
50815354512,"Jahanabad","50815354"
50815354571,"Kharta","50815354"
50815354661,"Masidpur","50815354"
50815354667,"Matihar","50815354"
50815354726,"Molladangi","50815354"
50815354756,"Naonagar","50815354"
50815354780,"Nonabhita","50815354"
50815354798,"Paik Para","50815354"
50815354869,"Pura Para","50815354"
50815354959,"Tahirpur","50815354"
50815354971,"Tanti Para","50815354"
50815354977,"Taspara","50815354"
50815354983,"Tegharmaria","50815354"
50815367005,"Akubari","50815367"
50815367047,"Bagh Para","50815367"
50815367095,"Basanta Kedar","50815367"
50815367101,"Basantarpur","50815367"
50815367107,"Batu Para","50815367"
50815367113,"Bazarpur","50815367"
50815367125,"Belgachhi","50815367"
50815367137,"Berabari","50815367"
50815367184,"Bidirpur","50815367"
50815367268,"Chunia Para","50815367"
50815367303,"Chandpur","50815367"
50815367357,"Dhamin Para","50815367"
50815367369,"Dumuria","50815367"
50815367434,"Gopalpur","50815367"
50815367458,"Harifala","50815367"
50815367464,"Harihar Para","50815367"
50815367470,"Hariharpur","50815367"
50815367476,"Haripur","50815367"
50815367500,"Ilamatpur","50815367"
50815367542,"Khayra","50815367"
50815367607,"Magrul","50815367"
50815367637,"Makhanpur","50815367"
50815367673,"Matikata","50815367"
50815367679,"Maugachhi","50815367"
50815367685,"Maupara","50815367"
50815367744,"Nandanhat","50815367"
50815367762,"Naopara","50815367"
50815367786,"Nuria Khetra","50815367"
50815367899,"San Khajura","50815367"
50815367989,"Tema","50815367"
50815381017,"Amgachhi","50815381"
50815381083,"Barail","50815381"
50815381208,"Bil Pail Arazi","50815381"
50815381262,"Bri-Hatra","50815381"
50815381274,"Chak Alam","50815381"
50815381297,"Chand Para","50815381"
50815381309,"Dhamdama Hatra","50815381"
50815381381,"Faridpur","50815381"
50815381548,"Khidra Hatra","50815381"
50815381554,"Kholagachhi","50815381"
50815381601,"Laloch","50815381"
50815381643,"Makimpur","50815381"
50815381732,"Mulluk Kalipur","50815381"
50815381792,"Osayer Hatra","50815381"
50815381834,"Parila","50815381"
50815381840,"Pariladanga","50815381"
50815381875,"Ratandanga","50815381"
50815381905,"Sarmail","50815381"
50815381965,"Tangan","50815381"
50817201474,"Kapasia","50817201"
50817202209,"Chinikal Bazar","50817202"
50817202309,"Emadpur","50817202"
50817203485,"Kata Khali Bazar 1","50817203"
50817203559,"Rajshahi Patkal","50817203"
50817203819,"Samsadipur","50817203"
50817204629,"Mashkata Dighi (Part-B)","50817204"
50817204729,"Rajshahi Bidhut Kendra","50817204"
50817205056,"Bakrabad","50817205"
50817205119,"Dewan Para","50817205"
50817206727,"Shyampur Goalpara","50817206"
50817206909,"Shyampur Nagarpara","50817206"
50817207247,"Shyampur Maidhapara","50817207"
50817207372,"Shyampur Maulavipara","50817207"
50817207447,"Shyampur Natunpara","50817207"
50817208487,"Shyampur Mollahpara","50817208"
50817208517,"Shyampur Paschimpara (Part)","50817208"
50817208567,"Shyampur Thandarpara","50817208"
50817209377,"Shyampur Charpara","50817209"
50817209517,"Shyampur Paschimpara (Part)","50817209"
50817211609,"Mahanandakhali","50817211"
50817211704,"Noahata","50817211"
50817212559,"Kazi Para","50817212"
50817212759,"Pilla Para","50817212"
50817212879,"Sreepur Noahata","50817212"
50817212969,"Tikari Para","50817212"
50817213008,"Alaibidirpur","50817213"
50817213084,"Baraikuri","50817213"
50817213579,"Madanhati","50817213"
50817213604,"Madhusudhanpur","50817213"
50817213739,"Palo Para","50817213"
50817213775,"Puthia Para","50817213"
50817214028,"Bagasara","50817214"
50817214036,"Bagdhani","50817214"
50817214100,"Basantapur","50817214"
50817214934,"Teghar","50817214"
50817215248,"Chubaria","50817215"
50817215299,"Duari","50817215"
50817215559,"Kumra Pukur","50817215"
50817216269,"Daulatpur","50817216"
50817216614,"Majhigram","50817216"
50817216734,"Pakuria (Part)","50817216"
50817216964,"Thalta","50817216"
50817217094,"Balia Danga","50817217"
50817217120,"Baya","50817217"
50817217152,"Bhograil","50817217"
50817217829,"Santoshpur","50817217"
50817218088,"Barai Para","50817218"
50817218156,"Bholabari","50817218"
50817218167,"Bairagi Para","50817218"
50817218571,"Pal Para","50817218"
50817218914,"Takipur","50817218"
50817218966,"Teli Para","50817218"
50817219224,"Chalaki Para","50817219"
50817219254,"Chandra Pukur","50817219"
50817219344,"Namo Para","50817219"
50817219564,"Paik Para","50817219"
50817219774,"Sial Ber","50817219"
50817219854,"Sindur Kusumbi(Dewan Para)","50817219"
50817219921,"Sona Para","50817219"
50817227016,"Amgachhi","50817227"
50817227080,"Baragachhi","50817227"
50817227132,"Bhabanipur","50817227"
50817227172,"Birastail","50817227"
50817227174,"Birgoulia","50817227"
50817227184,"Chak Goaldah","50817227"
50817227256,"Dadpur","50817227"
50817227329,"Goaldaha","50817227"
50817227344,"Gopalhat","50817227"
50817227359,"Haidarhat","50817227"
50817227399,"Itaghati","50817227"
50817227414,"Joykrishnapur","50817227"
50817227434,"Jot Kandore","50817227"
50817227459,"Kanchi Para","50817227"
50817227464,"Kanpara","50817227"
50817227589,"Madhabpur","50817227"
50817227594,"Madhai Para","50817227"
50817227634,"Mathura","50817227"
50817227694,"Nagsasa","50817227"
50817227744,"Panisail","50817227"
50817227809,"Sabsar","50817227"
50817227889,"Subhi Para","50817227"
50817227904,"Surjyapur","50817227"
50817227919,"Talgachhi","50817227"
50817227938,"Tekata Para","50817227"
50817235004,"Alagchhatra","50817235"
50817235020,"Asgram","50817235"
50817235052,"Baish Balad","50817235"
50817235116,"Bathanbari","50817235"
50817235148,"Bhimer Daing","50817235"
50817235274,"Deluabari","50817235"
50817235354,"Gosainpur","50817235"
50817235379,"Harisar Daing","50817235"
50817235439,"Kadirpur","50817235"
50817235599,"Madhupur","50817235"
50817235644,"Medobari","50817235"
50817235789,"Rahi","50817235"
50817235869,"Sitlai","50817235"
50817243032,"Baghchapa","50817243"
50817243040,"Baghsail","50817243"
50817243096,"Barai Para","50817243"
50817243160,"Bil Dharmapur","50817243"
50817243164,"Bil Nepal Para","50817243"
50817243180,"Chak Darshan Para","50817243"
50817243264,"Darshan Para","50817243"
50817243324,"Ghosh Pukur","50817243"
50817243764,"Prasad Para","50817243"
50817243824,"Sandalpur","50817243"
50817243924,"Taluk Dharmapur","50817243"
50817243943,"Tentulia Danga","50817243"
50817243974,"Tishlai","50817243"
50817251012,"Aliganj","50817251"
50817251044,"Bahara","50817251"
50817251064,"Balia","50817251"
50817251076,"Bara Baria","50817251"
50817251092,"Barai Para","50817251"
50817251104,"Basua","50817251"
50817251124,"Baze Silinda","50817251"
50817251168,"Bil Barabaria","50817251"
50817251339,"Gobindapur","50817251"
50817251429,"Jhujkai","50817251"
50817251499,"Kashiadanga (Part-B)","50817251"
50817251534,"Khirshan","50817251"
50817251558,"Kulpara","50817251"
50817251654,"Mianpur","50817251"
50817251769,"Pukuria","50817251"
50817254220,"Char Khidirpur","50817254"
50817254369,"Harian","50817254"
50817254389,"Hazara Pukur (Part)","50817254"
50817254404,"Jagir","50817254"
50817254449,"Kaliar Para","50817254"
50817254544,"Kismat Kukhandi","50817254"
50817254549,"Kukhandi","50817254"
50817254619,"Mallikpur","50817254"
50817254661,"Mohanpur","50817254"
50817254699,"Nalkhola","50817254"
50817254799,"Ranhat","50817254"
50817254804,"Rupsadanga","50817254"
50817254894,"Sucharan","50817254"
50817261082,"Basuri","50817261"
50817261224,"Char Majher Diar","50817261"
50817261228,"Char Nabinagar","50817261"
50817261349,"Gopalpur","50817261"
50817261374,"Haripur","50817261"
50817261384,"Harupur (Part-B)","50817261"
50817261494,"Kasba","50817261"
50817261561,"Mazardia","50817261"
50817261584,"Madanpur (Gaharmabona)","50817261"
50817261684,"Nabaganga","50817261"
50817261721,"Nabinagar","50817261"
50817265110,"Batas Molla","50817265"
50817265279,"Dharmahat","50817265"
50817265314,"Ghipara","50817265"
50817265394,"Huzuri Para","50817265"
50817265484,"Karamaja","50817265"
50817265489,"Kornahar","50817265"
50817265564,"Kumra Pukur","50817265"
50817265669,"Mollah Daing","50817265"
50817265719,"Nepal Para","50817265"
50817265784,"Radhanagar","50817265"
50817265814,"Sahapur","50817265"
50817265839,"Sarishakuri","50817265"
50817265844,"Sarmangla","50817265"
50817265958,"Tentulia","50817265"
50817265984,"Turapur","50817265"
50817265989,"Uttar Lakshmipur","50817265"
50817287060,"Balanagar","50817287"
50817287068,"Baman Sikhar","50817287"
50817287128,"Bajrapur","50817287"
50817287140,"Bhagiratpur","50817287"
50817287143,"Bhaluk Pukur","50817287"
50817287188,"Chak Parila","50817287"
50817287192,"Chapa Pukur","50817287"
50817287304,"Durga Para","50817287"
50817287319,"Gholharia","50817287"
50817287444,"Kaipukuria","50817287"
50817287454,"Kalumar","50817287"
50817287469,"Kanthal Para","50817287"
50817287479,"Kapasmal","50817287"
50817287509,"Kayra","50817287"
50817287519,"Kechuatail","50817287"
50817287529,"Kharkharia","50817287"
50817287574,"Lalitahar","50817287"
50817287624,"Maria","50817287"
50817287679,"Musrail","50817287"
50817287709,"Narikelbari","50817287"
50817287749,"Pantha Para","50817287"
50817287754,"Parila (Kismat)","50817287"
50817287774,"Purapukur","50817287"
50817287794,"Ramchandrapur","50817287"
50817287834,"Sarangpur","50817287"
50817287864,"Siralia","50817287"
50817287929,"Taraf Parila","50817287"
50817287953,"Terobaria","50817287"
50817287994,"Uzir Pukur","50817287"
50818201419,"Gopalhati (Part)","50818201"
50818201746,"Palpara (Part)","50818201"
50818202388,"Ganda Gohali (Part)","50818202"
50818203419,"Gopalhati (Part)","50818203"
50818204575,"Kanthalbaria Dakshta(Part)","50818204"
50818204614,"Krishnapur","50818204"
50818205093,"Barai Para (Part)","50818205"
50818205777,"Puthia","50818205"
50818205785,"Ramjibanpur (Part)","50818205"
50818206093,"Barai Para (Part)","50818206"
50818206769,"Pirgachha","50818206"
50818206785,"Ramjibanpur (Part)","50818206"
50818207575,"Kanthalbaria (Dakshin)","50818207"
50818208575,"Kanthalbaria (Uttar)","50818208"
50818209505,"Jhalmalia (Part)","50818209"
50818209536,"Kanai Para (Part)","50818209"
50818213054,"Baneshwar","50818213"
50818213132,"Behari Para","50818213"
50818213171,"Bharora","50818213"
50818213349,"Dighalkandi","50818213"
50818213365,"Durgapur","50818213"
50818213373,"Fulkhar Para","50818213"
50818213450,"Hatinada","50818213"
50818213544,"Kandra (Part)","50818213"
50818213645,"Maipara","50818213"
50818213691,"Nanazgaon","50818213"
50818213722,"Naya Para","50818213"
50818213862,"Shibpur","50818213"
50818213971,"Tona Para","50818213"
50818227062,"Banis Pukuria","50818227"
50818227139,"Belpukuria","50818227"
50818227155,"Bhangra","50818227"
50818227178,"Bharua Para","50818227"
50818227194,"Bilbaneswar","50818227"
50818227225,"Chak Baneshwar","50818227"
50818227233,"Chak Bhangir Para","50818227"
50818227248,"Chak Dhadas","50818227"
50818227326,"Dhadas","50818227"
50818227357,"Domadi","50818227"
50818227489,"Jamira","50818227"
50818227583,"Kazir Para","50818227"
50818227637,"Mahindra","50818227"
50818227855,"Satragachha","50818227"
50818227917,"Swarupnagar","50818227"
50818227940,"Taras","50818227"
50818240031,"Atabhag","50818240"
50818240069,"Banshbaria","50818240"
50818240085,"Bara Rangamati","50818240"
50818240120,"Taraf Bhalukgachhi","50818240"
50818240217,"Chhota Rangamatia","50818240"
50818240240,"Chak Damadi","50818240"
50818240256,"Chak Durlabhpur","50818240"
50818240287,"Damdama","50818240"
50818240295,"Danga Para","50818240"
50818240334,"Dhokrakul","50818240"
50818240380,"Fulbari","50818240"
50818240396,"Gatia","50818240"
50818240443,"Hargati","50818240"
50818240520,"Kaipukuria","50818240"
50818240668,"Mohanpur","50818240"
50818240699,"Nandanpur","50818240"
50818240715,"Naopara","50818240"
50818240761,"Paschimbhag","50818240"
50818240792,"Ramkrishnapur","50818240"
50818240878,"Singra","50818240"
50818240901,"Sukdebpur","50818240"
50818240956,"Teli Para","50818240"
50818254077,"Bara Pakhia","50818254"
50818254108,"Basudebpur","50818254"
50818254202,"Bilmaria","50818254"
50818254264,"Chak Palashi","50818254"
50818254310,"Dasmaria","50818254"
50818254318,"Dhopa Para","50818254"
50818254404,"Gaupara Senbagh","50818254"
50818254435,"Halhalia","50818254"
50818254505,"Jhalmalia (Part)","50818254"
50818254513,"Jeopara","50818254"
50818254536,"Kanai Para (Part)","50818254"
50818254629,"Madhukhali","50818254"
50818254684,"Nakulbaria","50818254"
50818254816,"Saidpur","50818254"
50818254994,"Ujjalpur","50818254"
50818267093,"Barai Para Part","50818267"
50818267279,"Daipara","50818267"
50818267342,"Dhananjoy Para","50818267"
50818267388,"Ganda Gohali (Part)","50818267"
50818267544,"Kandra","50818267"
50818267746,"Palpara (Part)","50818267"
50818267932,"Tarapur","50818267"
50818281007,"Amghosh Para","50818281"
50818281015,"Amrita Para","50818281"
50818281023,"Arazi Lep Para","50818281"
50818281038,"Bada Para","50818281"
50818281046,"Bagh Para","50818281"
50818281101,"Barbaria","50818281"
50818281116,"Basu Para","50818281"
50818281124,"Baje Satghosh Para","50818281"
50818281147,"Bhikhanpur","50818281"
50818281163,"Bharatmaria","50818281"
50818281186,"Bidirpur","50818281"
50818281209,"Chhatar Para","50818281"
50818281272,"Chandanmaria","50818281"
50818281303,"Dankuri","50818281"
50818281411,"Gobinda Para","50818281"
50818281427,"Gopal Para","50818281"
50818281458,"Isabpur","50818281"
50818281466,"Jagadishpur","50818281"
50818281474,"Jaga Para","50818281"
50818281481,"Jamani","50818281"
50818281497,"Jasa Para","50818281"
50818281528,"Kaju Para","50818281"
50818281551,"Kanmaria","50818281"
50818281559,"Kaonra Jaora","50818281"
50818281567,"Kashia Pukur","50818281"
50818281590,"Khoksa","50818281"
50818281598,"Khamarmaria","50818281"
