"admUnitFourId","name","area","admUnitThreeId"
50691508,"Ward No-08 ",NA,"506915"
50691509,"Ward No-09 ",NA,"506915"
50691511,"Ward No-01 ",NA,"506915"
50691512,"Ward No-02 ",NA,"506915"
50691513,"Ward No-03 ",NA,"506915"
50691514,"Ward No-04 ",NA,"506915"
50691515,"Ward No-05 ",NA,"506915"
50691516,"Ward No-06 ",NA,"506915"
50691517,"Ward No-07 ",NA,"506915"
50691518,"Ward No-08 ",NA,"506915"
50691519,"Ward No-09 ",NA,"506915"
50691521,"Baraigram Union ",11018,"506915"
50691523,"Chandi Union ",8142,"506915"
50691535,"Gopalpur Union ",7038,"506915"
50691547,"Joari Union ",9338,"506915"
50691559,"Jonail Union ",9790,"506915"
50691571,"Majgaon Union ",10150,"506915"
50691583,"Nagar Union ",12732,"506915"
50694101,"Ward No-01 ",NA,"506941"
50694102,"Ward No-02 ",NA,"506941"
50694103,"Ward No-03 ",NA,"506941"
50694104,"Ward No-04 ",NA,"506941"
50694105,"Ward No-05 ",NA,"506941"
50694106,"Ward No-06 ",NA,"506941"
50694107,"Ward No-07 ",NA,"506941"
50694108,"Ward No-08 ",NA,"506941"
50694109,"Ward No-09 ",NA,"506941"
50694113,"Biaghat Union ",6514,"506941"
50694127,"Chapila Union ",8768,"506941"
50694140,"Dharabarisha Union ",8815,"506941"
50694160,"Khubjipur Union ",5559,"506941"
50694167,"Moshinda Union ",6144,"506941"
50694181,"Nazirpur Union ",10641,"506941"
50694401,"Ward No-01 ",NA,"506944"
50694402,"Ward No-02 ",NA,"506944"
50694403,"Ward No-03 ",NA,"506944"
50694404,"Ward No-04 ",NA,"506944"
50694405,"Ward No-05 ",NA,"506944"
50694406,"Ward No-06 ",NA,"506944"
50694407,"Ward No-07 ",NA,"506944"
50694408,"Ward No-08 ",NA,"506944"
50694409,"Ward No-09 ",NA,"506944"
50694417,"Arbab Union ",11203,"506944"
50694419,"Bilmaria Union ",6892,"506944"
50694428,"Changdhupail Union ",8500,"506944"
50694438,"Duaria Union ",7584,"506944"
50694447,"Durduria Union ",6935,"506944"
50694457,"Arjunpur Boromhati Union ",5262,"506944"
50694466,"Ishwardi Union ",5827,"506944"
50694476,"Kadam Chilan Union ",5749,"506944"
50694485,"Lalpur Union ",12490,"506944"
50694495,"Walia Union ",6840,"506944"
50696301,"Ward No-01 ",NA,"506963"
50696302,"Ward No-02 ",NA,"506963"
50696303,"Ward No-03 ",NA,"506963"
50696304,"Ward No-04 ",NA,"506963"
50696305,"Ward No-05 ",NA,"506963"
50696306,"Ward No-06 ",NA,"506963"
50696307,"Ward No-07 ",NA,"506963"
50696308,"Ward No-08 ",NA,"506963"
50696309,"Ward No-09 ",NA,"506963"
50696311,"Ward No-01 ",NA,"506963"
50696312,"Ward No-02 ",NA,"506963"
50696313,"Ward No-03 ",NA,"506963"
50696314,"Ward No-04 ",NA,"506963"
50696315,"Ward No-05 ",NA,"506963"
50696316,"Ward No-06 ",NA,"506963"
50696317,"Ward No-07 ",NA,"506963"
50696318,"Ward No-08 ",NA,"506963"
50696319,"Ward No-09 ",NA,"506963"
50696320,"Bara Harishpur Union ",8522,"506963"
50696323,"Bipra Belgharia Union ",8356,"506963"
50696326,"Brahmapur Union ",6318,"506963"
50696329,"Chhatni Union ",8287,"506963"
50696336,"Dighapatia Union ",8225,"506963"
50696343,"Halsa Union ",5523,"506963"
50696351,"Kafuria Union ",7941,"506963"
50696358,"Khajuria Union ",9747,"506963"
50696365,"Lakshmipur Kholaba Union ",6634,"506963"
50696373,"Madhnagar Union ",7474,"506963"
50696387,"Piprul Union ",9900,"506963"
50696394,"Tebaria Union ",6373,"506963"
50699101,"Ward No-01 ",NA,"506991"
50699102,"Ward No-02 ",NA,"506991"
50699103,"Ward No-03 ",NA,"506991"
50699104,"Ward No-04 ",NA,"506991"
50699105,"Ward No-05 ",NA,"506991"
50699106,"Ward No-06 ",NA,"506991"
50699107,"Ward No-07 ",NA,"506991"
50699108,"Ward No-08 ",NA,"506991"
50699109,"Ward No-09 ",NA,"506991"
50699110,"Ward No-10 ",NA,"506991"
50699111,"Ward No-11 ",NA,"506991"
50699122,"Ward No-12 ",NA,"506991"
50699112,"Chamari Union ",7400,"506991"
50699115,"Chhatar Dighi Union ",9675,"506991"
50699123,"Chaugram Union ",11505,"506991"
50699131,"Dahia Union ",17795,"506991"
50699139,"Hatiandaha Union ",8237,"506991"
50699147,"Italy Union ",16096,"506991"
50699155,"Kalam Union ",5969,"506991"
50699163,"Lalore Union ",7518,"506991"
50699171,"Ramananda Khajura Union ",11911,"506991"
50699179,"Sherkul Union ",8665,"506991"
50699187,"Tajpur Union ",8429,"506991"
50699194,"Sukash Union ",13549,"506991"
50760501,"Ward No-01 ",NA,"507605"
50760502,"Ward No-02 ",NA,"507605"
50760503,"Ward No-03 ",NA,"507605"
50760504,"Ward No-04 ",NA,"507605"
50760505,"Ward No-05 ",NA,"507605"
50760506,"Ward No-06 ",NA,"507605"
50760507,"Ward No-07 ",NA,"507605"
50760508,"Ward No-08 ",NA,"507605"
50760509,"Ward No-09 ",NA,"507605"
50760515,"Chandba Union ",7602,"507605"
50760531,"Debottar Union ",7578,"507605"
50760547,"Ekdanta Union ",8387,"507605"
50760563,"Lakshmipur Union ",9994,"507605"
50760579,"Majh Para Union ",10091,"507605"
50761601,"Ward No-01 ",NA,"507616"
50761602,"Ward No-02 ",NA,"507616"
50761603,"Ward No-03 ",NA,"507616"
50761604,"Ward No-04 ",NA,"507616"
50761605,"Ward No-05 ",NA,"507616"
50761606,"Ward No-06 ",NA,"507616"
50761607,"Ward No-07 ",NA,"507616"
50761608,"Ward No-08 ",NA,"507616"
50761609,"Ward No-09 ",NA,"507616"
50761615,"Chakla Union ",3638,"507616"
50761621,"Dhalar Char Union ",9406,"507616"
50761631,"Haturia Nakalia Union ",7412,"507616"
50761642,"Jatsakhni Union ",8579,"507616"
50761647,"Kytola Union ",2333,"507616"
50761652,"Masundia Union ",7131,"507616"
50761663,"Nutan Bharenga Union ",3254,"507616"
50761673,"Puran Bharenga Union ",6531,"507616"
50761684,"Ruppur Union ",7354,"507616"
50761901,"Ward No-01 ",NA,"507619"
50761902,"Ward No-02 ",NA,"507619"
50761903,"Ward No-03 ",NA,"507619"
50761904,"Ward No-04 ",NA,"507619"
50761905,"Ward No-05 ",NA,"507619"
50761906,"Ward No-06 ",NA,"507619"
50761907,"Ward No-07 ",NA,"507619"
50761908,"Ward No-08 ",NA,"507619"
50761909,"Ward No-09 ",NA,"507619"
50761915,"Ashta Manisha Union ",4232,"507619"
50761931,"Bhangura Union ",8222,"507619"
50761947,"Dil Pasar Union ",6727,"507619"
50761963,"Khan Marich Union ",7440,"507619"
50761979,"Parbhanguria Union ",6300,"507619"
50762201,"Ward No-01 ",NA,"507622"
50762202,"Ward No-02 ",NA,"507622"
50762203,"Ward No-03 ",NA,"507622"
50762204,"Ward No-04 ",NA,"507622"
50762205,"Ward No-05 ",NA,"507622"
50762206,"Ward No-06 ",NA,"507622"
50762207,"Ward No-07 ",NA,"507622"
50762208,"Ward No-08 ",NA,"507622"
50762209,"Ward No-09 ",NA,"507622"
50762211,"Chhaikhola Union ",6420,"507622"
50762213,"Bilchalan Union ",3619,"507622"
50762225,"Danthia Bamangram Union ",9902,"507622"
50762234,"Failjana Union ",8731,"507622"
50762243,"Gunaigachha Union ",3119,"507622"
50762251,"Handial Union ",9143,"507622"
50762260,"Haripur Union ",8555,"507622"
50762270,"Mothurapur Union ",3954,"507622"
50762277,"Mulgram Union ",7868,"507622"
50762286,"Nimaichara Union ",6561,"507622"
50762294,"Parshadanga Union ",7956,"507622"
50763301,"Ward No-01 ",NA,"507633"
50763302,"Ward No-02 ",NA,"507633"
50763303,"Ward No-03 ",NA,"507633"
50763304,"Ward No-04 ",NA,"507633"
50763305,"Ward No-05 ",NA,"507633"
50763306,"Ward No-06 ",NA,"507633"
50763307,"Ward No-07 ",NA,"507633"
50763308,"Ward No-08 ",NA,"507633"
50763309,"Ward No-09 ",NA,"507633"
50763310,"Banwarinagar Union ",3055,"507633"
50763331,"Bri-Lahiribari Union ",4645,"507633"
50763342,"Demra Union ",3915,"507633"
50763352,"Faridpur Union ",6621,"507633"
50763363,"Hadal Union ",8252,"507633"
50763384,"Pungali Union ",7531,"507633"
50763901,"Ward No-01 ",NA,"507639"
50763902,"Ward No-02 ",NA,"507639"
50763903,"Ward No-03 ",NA,"507639"
50763904,"Ward No-04 ",NA,"507639"
50763905,"Ward No-05 ",NA,"507639"
50763906,"Ward No-06 ",NA,"507639"
50763907,"Ward No-07 ",NA,"507639"
50763908,"Ward No-08 ",NA,"507639"
50763909,"Ward No-09 ",NA,"507639"
50763921,"Dashuria Union ",7448,"507639"
50763931,"Lakshmikundi Union ",13950,"507639"
50763942,"Muladuli Union ",9444,"507639"
50763952,"Pakshi Union ",4773,"507639"
50763963,"Sahapur Union ",7116,"507639"
50763973,"Silimpur Union ",8590,"507639"
50763984,"Sara Union ",5680,"507639"
50765501,"Ward No-01 ",NA,"507655"
50765502,"Ward No-02 ",NA,"507655"
50765503,"Ward No-03 ",NA,"507655"
50765504,"Ward No-04 ",NA,"507655"
50765505,"Ward No-05 ",NA,"507655"
50765506,"Ward No-06 ",NA,"507655"
50765507,"Ward No-07 ",NA,"507655"
50765508,"Ward No-08 ",NA,"507655"
50765509,"Ward No-09 ",NA,"507655"
50765510,"Ward No-10 ",NA,"507655"
50765511,"Ward No-11 ",NA,"507655"
50765512,"Ward No-12 ",NA,"507655"
50765513,"Ward No-13 ",NA,"507655"
50765514,"Ward No-14 ",NA,"507655"
50765515,"Ward No-15 ",NA,"507655"
50765516,"Ataikola Union ",9002,"507655"
50765517,"Bharara Union ",20292,"507655"
50765525,"Char Tarapur Union ",7190,"507655"
50765534,"Dapunia Union ",8277,"507655"
50765543,"Dogachhi Union ",14604,"507655"
50765551,"Gayeshpur Union ",7935,"507655"
50765560,"Hemayetpur Union ",12687,"507655"
50765569,"Malanchi Union ",6482,"507655"
50765577,"Maligachha Union ",7070,"507655"
50765594,"Sadullahpur Union ",8286,"507655"
50767201,"Ward No-01 ",NA,"507672"
50767202,"Ward No-02 ",NA,"507672"
50767203,"Ward No-03 ",NA,"507672"
50767204,"Ward No-04 ",NA,"507672"
50767205,"Ward No-05 ",NA,"507672"
50767206,"Ward No-06 ",NA,"507672"
50767207,"Ward No-07 ",NA,"507672"
50767208,"Ward No-08 ",NA,"507672"
50767209,"Ward No-09 ",NA,"507672"
50767215,"Ataikola Union ",8680,"507672"
50767217,"Bhulbaria Union ",7647,"507672"
50767225,"Dhopadaha Union ",6267,"507672"
50767234,"Dhulauri Union ",7211,"507672"
50767243,"Gaurigram Union ",7164,"507672"
50767251,"Karanja Union ",7985,"507672"
50767260,"Kashinathpur Union ",8914,"507672"
50767269,"Khatu Para Union ",7759,"507672"
50767277,"Nagdemra Union ",6600,"507672"
50767286,"Nandanpur Union ",7310,"507672"
50768301,"Ward No-01 ",NA,"507683"
50768302,"Ward No-02 ",NA,"507683"
50768303,"Ward No-03 ",NA,"507683"
50768304,"Ward No-04 ",NA,"507683"
50768305,"Ward No-05 ",NA,"507683"
50768306,"Ward No-06 ",NA,"507683"
50768307,"Ward No-07 ",NA,"507683"
50768308,"Ward No-08 ",NA,"507683"
50768309,"Ward No-09 ",NA,"507683"
50768317,"Ahammedpur Union ",8688,"507683"
50768319,"Dulai Union ",7863,"507683"
50768328,"Hatkhali Union ",6637,"507683"
50768338,"Manikhat Union ",7566,"507683"
50768347,"Nazirganj Union ",11016,"507683"
50768357,"Raninagar Union ",9345,"507683"
50768366,"Sagarkandi Union ",12424,"507683"
50768376,"Satbaria Union ",6832,"507683"
50768385,"Bhayna  (Sujanagar) Union ",4884,"507683"
50768395,"Tantibanda Union ",5690,"507683"
50881101,"Ward No-01 ",NA,"508811"
50881102,"Ward No-02 ",NA,"508811"
50881103,"Ward No-03 ",NA,"508811"
50881104,"Ward No-04 ",NA,"508811"
50881105,"Ward No-05 ",NA,"508811"
50881106,"Ward No-06 ",NA,"508811"
50881107,"Ward No-07 ",NA,"508811"
50881108,"Ward No-08 ",NA,"508811"
50881109,"Ward No-09 ",NA,"508811"
50881113,"Bara Dhul Union ",7269,"508811"
50881127,"Belkuchi Union ",3095,"508811"
50881140,"Bhangabari Union ",5877,"508811"
50881154,"Daulatpur Union ",5149,"508811"
50881167,"Dhukaria Bera Union ",7472,"508811"
50881181,"Rajapur Union ",6178,"508811"
50882721,"Bagutia Union ",3225,"508827"
50882723,"Gharjan Union ",6993,"508827"
50882727,"Khas Kaulia Union ",4556,"508827"
50882731,"Khas Pukuria Union ",4645,"508827"
50882737,"Omarpur Union ",12918,"508827"
50882747,"Sadia Chandpur Union ",10294,"508827"
50882771,"Sthal Union ",9358,"508827"
50884419,"Bhadraghat Union ",5618,"508844"
50884438,"Jamtail Union ",5136,"508844"
50884457,"Jhawail Union ",5837,"508844"
50884476,"Roy Daulatpur Union ",5447,"508844"
50885001,"Ward No-01 ",NA,"508850"
50885002,"Ward No-02 ",NA,"508850"
50885003,"Ward No-03 ",NA,"508850"
50885004,"Ward No-04 ",NA,"508850"
50885005,"Ward No-05 ",NA,"508850"
50885006,"Ward No-06 ",NA,"508850"
50885007,"Ward No-07 ",NA,"508850"
50885008,"Ward No-08 ",NA,"508850"
50885009,"Ward No-09 ",NA,"508850"
50885015,"Char Girish Union ",5464,"508850"
50885017,"Chalitadanga Union ",6291,"508850"
50885025,"Gandail Union ",5557,"508850"
50885034,"Kazipur Union ",6058,"508850"
50885043,"Khas Rajbari Union ",8072,"508850"
50885051,"Maijbari Union ",4353,"508850"
50885056,"Mansur Nagar Union ",9186,"508850"
50885060,"Natuar Para Union ",6821,"508850"
50885069,"Nishchintapur Union ",8020,"508850"
50885077,"Sonamukhi Union ",5966,"508850"
50885086,"Subhagachha Union ",6325,"508850"
50885094,"Tekani Union ",7700,"508850"
50886101,"Ward No-01 ",NA,"508861"
50886102,"Ward No-02 ",NA,"508861"
50886103,"Ward No-03 ",NA,"508861"
50886104,"Ward No-04 ",NA,"508861"
50886105,"Ward No-05 ",NA,"508861"
50886106,"Ward No-06 ",NA,"508861"
50886107,"Ward No-07 ",NA,"508861"
50886108,"Ward No-08 ",NA,"508861"
50886109,"Ward No-09 ",NA,"508861"
50886113,"Brahmagachha Union ",6896,"508861"
50886119,"Chandaikona Union ",7906,"508861"
50886128,"Dhamainagar Union ",8548,"508861"
50886138,"Dhangara Union ",5361,"508861"
50886147,"Dhubil Union ",6625,"508861"
50886157,"Ghurka Union ",6467,"508861"
50886166,"Nalka Union ",7675,"508861"
50886176,"Pangashi Union ",6574,"508861"
50886185,"Sonakhara Union ",6393,"508861"
50886701,"Ward No-01 ",NA,"508867"
50886702,"Ward No-02 ",NA,"508867"
50886703,"Ward No-03 ",NA,"508867"
50886704,"Ward No-04 ",NA,"508867"
50886705,"Ward No-05 ",NA,"508867"
50886706,"Ward No-06 ",NA,"508867"
50886707,"Ward No-07 ",NA,"508867"
50886708,"Ward No-08 ",NA,"508867"
50886709,"Ward No-09 ",NA,"508867"
50886712,"Beltail Union ",5698,"508867"
50886714,"Gala Union ",7381,"508867"
50886721,"Garadaha Union ",4121,"508867"
50886729,"Jalalpur Union ",4010,"508867"
50886736,"Kaijuri Union ",7114,"508867"
50886743,"Kayempur Union ",9012,"508867"
50886751,"Khukni Union ",3559,"508867"
50886758,"Narina Union ",3562,"508867"
50886765,"Porjana Union ",6945,"508867"
50886773,"Potajia Union ",8084,"508867"
50886780,"Rupabati Union ",7129,"508867"
50886787,"Habibullanagar Union ",2922,"508867"
50886794,"Sonatani Union ",7847,"508867"
50887801,"Ward No-01 ",NA,"508878"
50887802,"Ward No-02 ",NA,"508878"
50887803,"Ward No-03 ",NA,"508878"
50887804,"Ward No-04 ",NA,"508878"
50887805,"Ward No-05 ",NA,"508878"
50887806,"Ward No-06 ",NA,"508878"
50887807,"Ward No-07 ",NA,"508878"
50887808,"Ward No-08 ",NA,"508878"
50887809,"Ward No-09 ",NA,"508878"
50887810,"Ward No-10 ",NA,"508878"
50887811,"Ward No-11 ",NA,"508878"
50887812,"Ward No-12 ",NA,"508878"
50887813,"Ward No-13 ",NA,"508878"
50887814,"Ward No-14 ",NA,"508878"
50887815,"Ward No-15 ",NA,"508878"
50887816,"Baghbati Union ",6571,"508878"
50887817,"Bahuli Union ",5863,"508878"
50887825,"Kalia Haripur Union ",6972,"508878"
50887834,"Kaoakola Union ",8084,"508878"
50887843,"Khoksabari Union ",4829,"508878"
50887851,"Mechhra Union ",12589,"508878"
50887860,"Ratankandi Union ",8240,"508878"
50887869,"Saidabad Union ",8856,"508878"
50887877,"Shialkul Union ",6034,"508878"
50887894,"Chhangachha Union ",6710,"508878"
50888910,"Baruhas Union ",11981,"508889"
50888921,"Deshigram Union ",9325,"508889"
50888931,"Madhainagar Union ",8826,"508889"
50888942,"Magura Binod Union ",9472,"508889"
50888952,"Naogaon Union ",7572,"508889"
50888963,"Saguna Union ",10436,"508889"
50888973,"Talam Union ",9408,"508889"
50888984,"Tarash Union ",7130,"508889"
50889401,"Ward No-01 ",NA,"508894"
50889402,"Ward No-02 ",NA,"508894"
50889403,"Ward No-03 ",NA,"508894"
50889404,"Ward No-04 ",NA,"508894"
50889405,"Ward No-05 ",NA,"508894"
50889406,"Ward No-06 ",NA,"508894"
50889407,"Ward No-07 ",NA,"508894"
50889408,"Ward No-08 ",NA,"508894"
50889409,"Ward No-09 ",NA,"508894"
50889412,"Bangala Union ",8125,"508894"
50889414,"Barahar Union ",7440,"508894"
50889421,"Bara Pangashi Union ",7230,"508894"
50889429,"Durganagar Union ",7759,"508894"
50889436,"Hatikumrul Union ",8304,"508894"
50889443,"Mohanpur Union ",8817,"508894"
50889451,"Pancha Krushi Union ",6295,"508894"
50889458,"Purnimaganti Union ",8789,"508894"
50889465,"Ramkrishnapur Union ",6870,"508894"
50889473,"Salanga Union ",8462,"508894"
50889480,"Salap Union ",5726,"508894"
50889487,"Udhunia Union ",8782,"508894"
50889494,"Ullah Para Union ",3514,"508894"
50811001,"Ward No-01 ",NA,"508110"
50811002,"Ward No-02 ",NA,"508110"
50811003,"Ward No-03 ",NA,"508110"
50811004,"Ward No-04 ",NA,"508110"
50811005,"Ward No-05 ",NA,"508110"
50811006,"Ward No-06 ",NA,"508110"
50811007,"Ward No-07 ",NA,"508110"
50811008,"Ward No-08 ",NA,"508110"
50811009,"Ward No-09 ",NA,"508110"
50811011,"Ward No-01 (Arani) ",NA,"508110"
50811012,"Ward No-02 ",NA,"508110"
50811013,"Ward No-03 ",NA,"508110"
50811014,"Ward No-04 ",NA,"508110"
50811015,"Ward No-05 ",NA,"508110"
50811016,"Ward No-06 ",NA,"508110"
50811017,"Ward No-07 ",NA,"508110"
50811018,"Ward No-08 ",NA,"508110"
50811019,"Ward No-09 ",NA,"508110"
50811021,"Arani Union ",2761,"508110"
50811022,"Bajubagha Union ",3521,"508110"
50811023,"Bausa Union ",7558,"508110"
50811055,"Gargari Union ",10849,"508110"
50811063,"Manigram Union ",7971,"508110"
50811079,"Pakuria Union ",7358,"508110"
50811201,"Ward No-01 (Bhabanigonj) ",NA,"508112"
50811202,"Ward No-02 ",NA,"508112"
50811203,"Ward No-03 ",NA,"508112"
50811204,"Ward No-04 ",NA,"508112"
50811205,"Ward No-05 ",NA,"508112"
50811206,"Ward No-06 ",NA,"508112"
50811207,"Ward No-07 ",NA,"508112"
50811208,"Ward No-08 ",NA,"508112"
50811209,"Ward No-09 ",NA,"508112"
50811211,"Ward No-01 (Tahirpur) ",NA,"508112"
50811212,"Ward No-02 ",NA,"508112"
50811213,"Ward No-03 ",NA,"508112"
50811214,"Ward No-04 ",NA,"508112"
50811215,"Ward No-05 ",NA,"508112"
50811216,"Ward No-06 ",NA,"508112"
50811217,"Ward No-07 ",NA,"508112"
50811218,"Ward No-08 ",NA,"508112"
50811219,"Ward No-09 ",NA,"508112"
50811220,"Auch Para Union ",6760,"508112"
50811222,"Bara Bihanali Union ",3812,"508112"
50811224,"Basu Para Union ",7111,"508112"
50811231,"Dwippur Union ",3396,"508112"
50811237,"Goalkandi Union ",5946,"508112"
50811244,"Gobinda Para Union ",6673,"508112"
50811250,"Ganipur Union ",8953,"508112"
50811256,"Hamir Kutsha Union ",5412,"508112"
50811263,"Jhikra Union ",6163,"508112"
50811269,"Jogi Para Union ",7022,"508112"
50811272,"Kachhari Kayali Para Union ",1425,"508112"
50811275,"Maria Union ",4550,"508112"
50811282,"Nardas Union ",5893,"508112"
50811285,"Sonadanga Union ",2593,"508112"
50811288,"Sreepur Union ",2789,"508112"
50811294,"Subhadanga Union ",6034,"508112"
50812209,"Ward No-09 ",NA,"508122"
50812210,"Ward No-10 (Part) ",NA,"508122"
50812211,"Ward No-11 ",NA,"508122"
50812212,"Ward No-12 ",NA,"508122"
50812213,"Ward No-13 ",NA,"508122"
50812214,"Ward No-14 (Part) ",NA,"508122"
50812215,"Ward No-15 ",NA,"508122"
50812216,"Ward No-16 ",NA,"508122"
50812218,"Ward No-18 (Part) ",NA,"508122"
50812219,"Ward No-19 ",NA,"508122"
50812220,"Ward No-20 ",NA,"508122"
50812221,"Ward No-21 ",NA,"508122"
50812222,"Ward No-22 ",NA,"508122"
50812223,"Ward No-23 ",NA,"508122"
50812224,"Ward No-24 ",NA,"508122"
50812225,"Ward No-25 ",NA,"508122"
50812226,"Ward No-26 ",NA,"508122"
50812227,"Ward No-27 (Part) ",NA,"508122"
50812501,"Ward No-01 ",NA,"508125"
50812502,"Ward No-02 ",NA,"508125"
50812503,"Ward No-03 ",NA,"508125"
50812504,"Ward No-04 ",NA,"508125"
50812505,"Ward No-05 ",NA,"508125"
50812506,"Ward No-06 ",NA,"508125"
50812507,"Ward No-07 ",NA,"508125"
50812508,"Ward No-08 ",NA,"508125"
50812509,"Ward No-09 ",NA,"508125"
50812531,"Bhaya Lakshmipur Union ",6640,"508125"
50812539,"Charghat Union ",5079,"508125"
50812547,"Yusufpur Union ",4593,"508125"
50812571,"Nimpara Union ",9136,"508125"
50812587,"Salua Union ",6380,"508125"
50812594,"Sardah Union ",4193,"508125"
50813101,"Ward No-01 ",NA,"508131"
50813102,"Ward No-02 ",NA,"508131"
50813103,"Ward No-03 ",NA,"508131"
50813104,"Ward No-04 ",NA,"508131"
50813105,"Ward No-05 ",NA,"508131"
50813106,"Ward No-06 ",NA,"508131"
50813107,"Ward No-07 ",NA,"508131"
50813108,"Ward No-08 ",NA,"508131"
50813109,"Ward No-09 ",NA,"508131"
50813111,"Deluabari Union ",6797,"508131"
50813123,"Dharmapur (Pananagar) Union ",5261,"508131"
50813135,"Jhaluka Union ",5958,"508131"
50813147,"Joynagar Union ",7358,"508131"
50813159,"Kismat Gankair Union ",5973,"508131"
50813171,"Maria Union ",3885,"508131"
50813183,"Noapara Union ",7436,"508131"
50813401,"Ward No-01 ",NA,"508134"
50813402,"Ward No-02 ",NA,"508134"
50813403,"Ward No-03 ",NA,"508134"
50813404,"Ward No-04 ",NA,"508134"
50813405,"Ward No-05 ",NA,"508134"
50813406,"Ward No-06 ",NA,"508134"
50813407,"Ward No-07 ",NA,"508134"
50813408,"Ward No-08 ",NA,"508134"
50813409,"Ward No-09 ",NA,"508134"
50813411,"Ward No-01 (Kakanhat) ",NA,"508134"
50813412,"Ward No-02 ",NA,"508134"
50813413,"Ward No-03 ",NA,"508134"
50813414,"Ward No-04 ",NA,"508134"
50813415,"Ward No-05 ",NA,"508134"
50813416,"Ward No-06 ",NA,"508134"
50813417,"Ward No-07 ",NA,"508134"
50813418,"Ward No-08 ",NA,"508134"
50813419,"Ward No-09 ",NA,"508134"
50813422,"Basudebpur Union ",4659,"508134"
50813425,"Char Ashariadaha Union ",8050,"508134"
50813428,"Deopara Union ",12568,"508134"
50813438,"Godagari Union ",11806,"508134"
50813447,"Gogram Union ",14586,"508134"
50813457,"Matikata Union ",10452,"508134"
50813466,"Mohanpur Union ",21670,"508134"
50813476,"Pakri Union ",11694,"508134"
50813485,"Rishikul Union ",13671,"508134"
50814028,"Ward No-28 ",NA,"508140"
50814029,"Ward No-29 ",NA,"508140"
50814030,"Ward No-30 ",NA,"508140"
50815301,"Ward No-01 ",NA,"508153"
50815302,"Ward No-02 ",NA,"508153"
50815303,"Ward No-03 ",NA,"508153"
50815304,"Ward No-04 ",NA,"508153"
50815305,"Ward No-05 ",NA,"508153"
50815306,"Ward No-06 ",NA,"508153"
50815307,"Ward No-07 ",NA,"508153"
50815308,"Ward No-08 ",NA,"508153"
50815309,"Ward No-09 ",NA,"508153"
50815313,"Bakshimail Union ",5473,"508153"
50815327,"Dhurail Union ",6840,"508153"
50815340,"Ghasigram Union ",5789,"508153"
50815354,"Jahanabad Union ",7326,"508153"
50815367,"Maugachhi Union ",7740,"508153"
50815381,"Royghati Union ",3275,"508153"
50817201,"Ward No-01 (Katakhali) ",NA,"508172"
50817202,"Ward No-02 ",NA,"508172"
50817203,"Ward No-03 ",NA,"508172"
50817204,"Ward No-04 ",NA,"508172"
50817205,"Ward No-05 ",NA,"508172"
50817206,"Ward No-06 ",NA,"508172"
50817207,"Ward No-07 ",NA,"508172"
50817208,"Ward No-08 ",NA,"508172"
50817209,"Ward No-09 ",NA,"508172"
50817211,"Ward No-01 (Noahata) ",NA,"508172"
50817212,"Ward No-02 ",NA,"508172"
50817213,"Ward No-03 ",NA,"508172"
50817214,"Ward No-04 ",NA,"508172"
50817215,"Ward No-05 ",NA,"508172"
50817216,"Ward No-06 ",NA,"508172"
50817217,"Ward No-07 ",NA,"508172"
50817218,"Ward No-08 ",NA,"508172"
50817219,"Ward No-09 ",NA,"508172"
50817227,"Baragachhi Union ",9500,"508172"
50817235,"Damkur Union ",4444,"508172"
50817243,"Darshan Para Union ",3507,"508172"
50817251,"Haragram Union ",4258,"508172"
50817254,"Harian Union ",23062,"508172"
50817261,"Haripur Union ",12477,"508172"
50817265,"Hujuri Para Union ",6792,"508172"
50817287,"Parila Union ",7993,"508172"
50818201,"Ward No-01 ",NA,"508182"
50818202,"Ward No-02 ",NA,"508182"
50818203,"Ward No-03 ",NA,"508182"
50818204,"Ward No-04 ",NA,"508182"
50818205,"Ward No-05 ",NA,"508182"
50818206,"Ward No-06 ",NA,"508182"
50818207,"Ward No-07 ",NA,"508182"
50818208,"Ward No-08 ",NA,"508182"
50818209,"Ward No-09 ",NA,"508182"
50818213,"Baneshwar Union ",6361,"508182"
50818227,"Belpukuria Union ",6958,"508182"
50818240,"Bhalukgachhi Union ",8378,"508182"
50818254,"Jeopara Union ",8267,"508182"
50818267,"Puthia Union ",3885,"508182"
50818281,"Silmaria Union ",10414,"508182"
50818501,"Ward No-01 ",NA,"508185"
50818502,"Ward No-02 ",NA,"508185"
50818503,"Ward No-03 ",NA,"508185"
50818504,"Ward No-04 ",NA,"508185"
50818505,"Ward No-05 ",NA,"508185"
50818506,"Ward No-06 ",NA,"508185"
50818507,"Ward No-07 ",NA,"508185"
50818508,"Ward No-08 ",NA,"508185"
50818510,"Ward No-10 (Part) ",NA,"508185"
50818514,"Ward No-14 (Part) ",NA,"508185"
50819017,"Ward No-17 ",NA,"508190"
50819018,"Ward No-18 (Part) ",NA,"508190"
50819401,"Ward No-01 ",NA,"508194"
50819402,"Ward No-02 ",NA,"508194"
50819403,"Ward No-03 ",NA,"508194"
50819404,"Ward No-04 ",NA,"508194"
50819405,"Ward No-05 ",NA,"508194"
50819406,"Ward No-06 ",NA,"508194"
50819407,"Ward No-07 ",NA,"508194"
50819408,"Ward No-08 ",NA,"508194"
50819409,"Ward No-09 ",NA,"508194"
50819411,"Ward No-01 (Mundumala) ",NA,"508194"
